Poem Name,Word Type,Word,POS_Tag
cleanness,General Word,angry,MODIFIER
cleanness,Noun,.,ENTITY_nouny
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,Verb,shall,MODAL
cleanness,Verb,go down to,VerbP
cleanness,General Word,that,FUNC_determiner
cleanness,Noun,people,ENTITY_noun
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,see,ACTION_verb
cleanness,Pronoun,Myself,ENTITY_pronoun
cleanness,General Word,if,FUNC_inter
cleanness,Pronoun,they,ENTITY_pronoun
cleanness,General Word,have,ASPECT
cleanness,Verb,done,ACTION_verb
cleanness,General Word,as,FUNC_inner
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,report,ENTITY_noun
cleanness,Verb,rises,ACTION_verb
cleanness,General Word,aloft,ENTITY_oov
cleanness,General Word,.,PUNCTUATION
cleanness,Pronoun,They,ENTITY_pronoun
cleanness,General Word,have,ASPECT
cleanness,Verb,learned,ACTION_verb
cleanness,General Word,a,FUNC_determiner
cleanness,Noun,practice,ENTITY_noun
cleanness,General Word,that,FUNC_determiner
cleanness,Verb,pleases,ACTION_verb
cleanness,Pronoun,me,ENTITY_pronoun
cleanness,General Word,ill,MODIFIER
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,that,FUNC_determiner
cleanness,Pronoun,they,ENTITY_pronoun
cleanness,General Word,have,ASPECT
cleanness,Verb,discovered,ACTION_verb
cleanness,General Word,in,RANGE_locality
cleanness,General Word,their,ENTITY_possessive
cleanness,Noun,flesh,ENTITY_noun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,worst,ENTITY_noun
cleanness,General Word,of,FUNC_inner
cleanness,Noun,misdeeds,ENTITY_nouny
cleanness,General Word,:,PUNCTUATION
cleanness,General Word,each,QUANTIFIER
cleanness,General Word,male,MODIFIER
cleanness,Noun,makes,ENTITY_nouny
cleanness,General Word,his,ENTITY_possessive
cleanness,Noun,mate,ENTITY_noun
cleanness,General Word,a,FUNC_determiner
cleanness,Noun,man,ENTITY_nouny
cleanness,Verb,like,ACTION_verb
cleanness,Pronoun,himself,ENTITY_pronoun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,Pronoun,they,ENTITY_pronoun
cleanness,Verb,join,ACTION_verb
cleanness,General Word,together,MODIFIER
cleanness,General Word,foolishly,MODIFIER
cleanness,General Word,in,RANGE_locality
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,manner,ENTITY_nouny
cleanness,General Word,of,FUNC_inner
cleanness,General Word,a,FUNC_determiner
cleanness,Noun,female,ENTITY_noun
cleanness,General Word,.,PUNCTUATION
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,Verb,devised,ACTION_verb
cleanness,General Word,a,FUNC_determiner
cleanness,General Word,natural,MODIFIER
cleanness,Noun,way,ENTITY_nouny
cleanness,General Word,for,FUNC_inner
cleanness,Pronoun,them,ENTITY_pronoun
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,taught,ACTION_verb
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,to,FUNC_inner
cleanness,Pronoun,them,ENTITY_pronoun
cleanness,General Word,secretly,MODIFIER
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,esteemed,MODIFIER
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,in,RANGE_locality
cleanness,General Word,My,LOCATION
cleanness,Noun,ordinance,ENTITY_nouny
cleanness,General Word,singularly precious,ModifierP
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,set,ACTION_verb
cleanness,Noun,love,ENTITY_noun
cleanness,General Word,within,RANGE_locality
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,",",PUNCTUATION
cleanness,Verb,sharing,ACTION_verb
cleanness,General Word,sweetest,ENTITY_oov
cleanness,General Word,of,FUNC_inner
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,Pronoun,Myself,ENTITY_pronoun
cleanness,Verb,devised,ACTION_verb
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,play,ENTITY_noun
cleanness,General Word,of,FUNC_inner
cleanness,General Word,lovers,ENTITY_oov
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,made for,VerbP
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,a,FUNC_determiner
cleanness,Noun,practice,ENTITY_noun
cleanness,General Word,most,QUANTIFIER
cleanness,General Word,pleasant,MODIFIER
cleanness,General Word,of,FUNC_inner
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,:,PUNCTUATION
cleanness,General Word,when,CLAUSE_WhenQ
cleanness,General Word,two,ENTITY_num
cleanness,General Word,true,MODIFIER
cleanness,Noun,lovers,ENTITY_nouny
cleanness,General Word,had,ASPECT
cleanness,Verb,joined,ACTION_verb
cleanness,Pronoun,themselves,ENTITY_pronoun
cleanness,General Word,together,MODIFIER
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,between,FUNC_inner
cleanness,General Word,a,FUNC_determiner
cleanness,General Word,male,MODIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,his,ENTITY_possessive
cleanness,Noun,mate,ENTITY_noun
cleanness,General Word,such,MODIFIER
cleanness,Noun,joy,ENTITY_noun
cleanness,Verb,should,MODAL
cleanness,Verb,come,ACTION_verb
cleanness,General Word,",",PUNCTUATION
cleanness,Noun,paradise,ENTITY_noun
cleanness,Pronoun,itself,ENTITY_pronoun
cleanness,Verb,might,MODAL
cleanness,General Word,almost,MODIFIER
cleanness,Noun,prove,ENTITY_nouny
cleanness,General Word,no,FUNC_negation
cleanness,General Word,better,MODIFIER
cleanness,General Word,;,PUNCTUATION
cleanness,Verb,provided,ACTION_verb
cleanness,General Word,that,FUNC_determiner
cleanness,Pronoun,they,ENTITY_pronoun
cleanness,Verb,would,MODAL
cleanness,Verb,possess,ACTION_verb
cleanness,General Word,each,QUANTIFIER
cleanness,General Word,other,MODIFIER
cleanness,General Word,in,RANGE_locality
cleanness,General Word,a,FUNC_determiner
cleanness,General Word,proper,MODIFIER
cleanness,Noun,manner,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,at,FUNC_inner
cleanness,General Word,a,FUNC_determiner
cleanness,General Word,quiet,MODIFIER
cleanness,Noun,secret,ENTITY_nouny
cleanness,Verb,meeting,ACTION_verb
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,undisturbed,MODIFIER
cleanness,General Word,by,FUNC_inner
cleanness,Noun,sight,ENTITY_noun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,flame,ENTITY_noun
cleanness,General Word,of,FUNC_inner
cleanness,Noun,love,ENTITY_noun
cleanness,Verb,would,MODAL
cleanness,Noun,blaze,ENTITY_noun
cleanness,General Word,so hot,ModifierP
cleanness,General Word,between,FUNC_inner
cleanness,Pronoun,them,ENTITY_pronoun
cleanness,General Word,that,FUNC_determiner
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,troubles,ENTITY_nouny
cleanness,General Word,on,RANGE_locality
cleanness,Noun,earth,ENTITY_noun
cleanness,Verb,would,MODAL
cleanness,General Word,not,FUNC_negation
cleanness,General Word,be,AUX
cleanness,General Word,able,MODIFIER
cleanness,General Word,to,FUNC_inner
cleanness,Verb,quench,ACTION_verb
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,Now,TIME_justtime
cleanness,Pronoun,they,ENTITY_pronoun
cleanness,General Word,have,ASPECT
cleanness,Verb,changed,ACTION_verb
cleanness,General Word,my,ENTITY_possessive
cleanness,Noun,decree,ENTITY_nouny
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,scorned,ACTION_verb
cleanness,Noun,nature,ENTITY_noun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,in,RANGE_locality
cleanness,Noun,contempt,ENTITY_nouny
cleanness,Verb,take for,VerbP
cleanness,Pronoun,themselves,ENTITY_pronoun
cleanness,General Word,an,FUNC_determiner
cleanness,General Word,unclean,MODIFIER
cleanness,General Word,custom,MODIFIER
cleanness,General Word,.,PUNCTUATION
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,Verb,intend,ACTION_verb
cleanness,General Word,to,FUNC_inner
cleanness,Verb,smite,ACTION_verb
cleanness,Pronoun,them,ENTITY_pronoun
cleanness,General Word,severely,MODIFIER
cleanness,General Word,for,FUNC_inner
cleanness,General Word,that,FUNC_determiner
cleanness,Noun,filth,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,so,FUNC_inter
cleanness,General Word,that,FUNC_determiner
cleanness,Noun,men,ENTITY_nouny
cleanness,Verb,will,MODAL
cleanness,General Word,be,AUX
cleanness,Verb,warned,ACTION_verb
cleanness,General Word,by,FUNC_inner
cleanness,Pronoun,them,ENTITY_pronoun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,for,FUNC_inner
cleanness,General Word,ever,MODIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,ever,MODIFIER
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,Then,FUNC_inter
cleanness,Person,Abraham,ENTITY_person
cleanness,General Word,was,AUX
cleanness,General Word,afraid,MODIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,his,ENTITY_possessive
cleanness,Noun,mood,ENTITY_nouny
cleanness,Verb,changed,ACTION_verb
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,in,RANGE_locality
cleanness,Noun,expectation,ENTITY_nouny
cleanness,General Word,of,FUNC_inner
cleanness,General Word,the,FUNC_determiner
cleanness,General Word,severe,MODIFIER
cleanness,Noun,hatred,ENTITY_noun
cleanness,General Word,that,FUNC_determiner
cleanness,General Word,our,ENTITY_possessive
cleanness,Noun,Lord,ENTITY_noun
cleanness,General Word,has,ASPECT
cleanness,Verb,promised,ACTION_verb
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,All,QUANTIFIER
cleanness,Noun,sighing,ENTITY_nouny
cleanness,Pronoun,he,ENTITY_pronoun
cleanness,Verb,said,ACTION_verb
cleanness,General Word,:,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,Sir,ENTITY_oov
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,by,FUNC_inner
cleanness,General Word,Your,ENTITY_possessive
cleanness,Noun,leave,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,Verb,shall,MODAL
cleanness,General Word,the,FUNC_determiner
cleanness,General Word,sinful,MODIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,the,FUNC_determiner
cleanness,General Word,guiltless,MODIFIER
cleanness,General Word,all,QUANTIFIER
cleanness,Verb,suffer,ACTION_verb
cleanness,General Word,the,FUNC_determiner
cleanness,General Word,same,MODIFIER
cleanness,Noun,punishment,ENTITY_nouny
cleanness,General Word,?,PUNCTUATION
cleanness,General Word,Would,CLAUSE_YesNoQ
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,ever,MODIFIER
cleanness,Noun,please,ENTITY_nouny
cleanness,General Word,my,ENTITY_possessive
cleanness,Noun,Lord,ENTITY_noun
cleanness,General Word,to,FUNC_inner
cleanness,Noun,decree,ENTITY_nouny
cleanness,General Word,such,MODIFIER
cleanness,Noun,judgements,ENTITY_nouny
cleanness,Pronoun,that,ENTITY_pronoun
cleanness,Pronoun,the,ENTITY_pronoun
cleanness,General Word,wicked,MODIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,Pronoun,the,ENTITY_pronoun
cleanness,Noun,worthy,ENTITY_noun
cleanness,Verb,must,MODAL
cleanness,Verb,suffer,ACTION_verb
cleanness,Pronoun,the,ENTITY_pronoun
cleanness,General Word,same,MODIFIER
cleanness,Noun,retribution,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,to,FUNC_inner
cleanness,Verb,weigh on,VerbP
cleanness,General Word,the,FUNC_determiner
cleanness,General Word,more,QUANTIFIER
cleanness,General Word,wicked,ENTITY_oov
cleanness,General Word,side,MODIFIER
cleanness,General Word,those,FUNC_determiner
cleanness,General Word,who,CLAUSE_WhoQ
cleanness,General Word,never,FUNC_negation
cleanness,General Word,angered,MODIFIER
cleanness,Pronoun,You,ENTITY_pronoun
cleanness,General Word,?,PUNCTUATION
cleanness,General Word,That,FUNC_determiner
cleanness,General Word,was,AUX
cleanness,General Word,never,FUNC_negation
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,custom,ENTITY_noun
cleanness,General Word,of,FUNC_inner
cleanness,Pronoun,You,ENTITY_pronoun
cleanness,General Word,who,CLAUSE_WhoQ
cleanness,Verb,made,ACTION_verb
cleanness,Pronoun,us,ENTITY_pronoun
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,Now,TIME_justtime
cleanness,General Word,if,FUNC_inter
cleanness,General Word,fifty,ENTITY_num
cleanness,General Word,good,MODIFIER
cleanness,Noun,friends,ENTITY_nouny
cleanness,Noun,Cleanness,ENTITY_nouny
cleanness,Verb,lines,ACTION_verb
cleanness,General Word,[,PUNCTUATION
cleanness,General Word,677,ENTITY_num
cleanness,General Word,–,PUNCTUATION
cleanness,General Word,721,ENTITY_num
cleanness,General Word,],PUNCTUATION
cleanness,General Word,"
",PUNCTUATION
cleanness,General Word,were,CLAUSE_YesNoQ
cleanness,Verb,found,ACTION_verb
cleanness,General Word,in,RANGE_locality
cleanness,Noun,yonder,ENTITY_nouny
cleanness,General Word,town,ENTITY_oov
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,in,RANGE_locality
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,city,ENTITY_nouny
cleanness,General Word,of,FUNC_inner
cleanness,Noun,Sodom,ENTITY_nouny
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,also,MODIFIER
cleanness,Noun,Gomorrah,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,who,CLAUSE_WhoQ
cleanness,General Word,never,FUNC_negation
cleanness,General Word,sinned,MODIFIER
cleanness,General Word,against,FUNC_inner
cleanness,General Word,Your,ENTITY_possessive
cleanness,Noun,law,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,but,FUNC_inter
cleanness,General Word,always,TIME_justtime
cleanness,Verb,loved,ACTION_verb
cleanness,Noun,truth,ENTITY_noun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,were,AUX
cleanness,General Word,righteous,MODIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,reasonable,MODIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,ready,MODIFIER
cleanness,General Word,to,FUNC_inner
cleanness,Verb,serve,ACTION_verb
cleanness,Pronoun,You,ENTITY_pronoun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,shall,CLAUSE_YesNoQ
cleanness,Pronoun,they,ENTITY_pronoun
cleanness,Verb,die for,VerbP
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,sin,ENTITY_nouny
cleanness,General Word,that,FUNC_determiner
cleanness,General Word,other,MODIFIER
cleanness,Noun,men,ENTITY_nouny
cleanness,Verb,committed,ACTION_verb
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,share in,VerbP
cleanness,General Word,their,ENTITY_possessive
cleanness,Noun,judgement,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,to,FUNC_inner
cleanness,Verb,have,ACTION_verb
cleanness,General Word,their,ENTITY_possessive
cleanness,Noun,doom,ENTITY_noun
cleanness,General Word,?,PUNCTUATION
cleanness,General Word,That,FUNC_determiner
cleanness,General Word,was,AUX
cleanness,General Word,never,FUNC_negation
cleanness,General Word,Your,ENTITY_possessive
cleanness,Noun,custom,ENTITY_noun
cleanness,General Word,–,PUNCTUATION
cleanness,General Word,let,ACTION_lightVerb
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,not,FUNC_negation
cleanness,General Word,be,AUX
cleanness,Verb,named,ACTION_verb
cleanness,General Word,–,PUNCTUATION
cleanness,General Word,who,CLAUSE_WhoQ
cleanness,General Word,are,AUX
cleanness,General Word,a,FUNC_determiner
cleanness,Noun,God,ENTITY_nouny
cleanness,General Word,so gracious,ModifierP
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,merciful,MODIFIER
cleanness,General Word,of,FUNC_inner
cleanness,Noun,spirit,ENTITY_noun
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,No,FUNC_negation
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,for,FUNC_inner
cleanness,General Word,fifty,ENTITY_num
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,Verb,said,ACTION_verb
cleanness,General Word,the,FUNC_determiner
cleanness,Pronoun,Father,ENTITY_pronoun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,your,ENTITY_possessive
cleanness,General Word,courteous,MODIFIER
cleanness,Noun,speech,ENTITY_noun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,if,FUNC_inter
cleanness,Pronoun,they,ENTITY_pronoun
cleanness,Verb,should,MODAL
cleanness,General Word,be,AUX
cleanness,Verb,found,ACTION_verb
cleanness,General Word,in,RANGE_locality
cleanness,General Word,that,FUNC_determiner
cleanness,Noun,folk,ENTITY_nouny
cleanness,Verb,free,ACTION_verb
cleanness,General Word,from,FUNC_inner
cleanness,General Word,their,ENTITY_possessive
cleanness,Noun,filth,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,Verb,shall,MODAL
cleanness,General Word,forgive,ENTITY_oov
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,guilt,ENTITY_nouny
cleanness,General Word,through,FUNC_inner
cleanness,General Word,My,ENTITY_possessive
cleanness,Noun,grace,ENTITY_noun
cleanness,General Word,alone,MODIFIER
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,let,ACTION_lightVerb
cleanness,Pronoun,them,ENTITY_pronoun
cleanness,General Word,at,FUNC_inner
cleanness,General Word,once,MODIFIER
cleanness,General Word,easily,MODIFIER
cleanness,Verb,escape,ACTION_verb
cleanness,General Word,altogether,MODIFIER
cleanness,General Word,unharmed,MODIFIER
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,Ah,CLAUSE_particle
cleanness,General Word,!,PUNCTUATION
cleanness,General Word,may,TIME_month
cleanness,Pronoun,You,ENTITY_pronoun
cleanness,General Word,be,AUX
cleanness,Verb,blessed,ACTION_verb
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,Verb,said,ACTION_verb
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,man,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,so kind,ModifierP
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,noble,ENTITY_oov
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,who,CLAUSE_WhoQ
cleanness,Verb,hold,ACTION_verb
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,in,RANGE_locality
cleanness,General Word,Your,LOCATION
cleanness,Noun,hand,ENTITY_noun
cleanness,General Word,",",PUNCTUATION
cleanness,Noun,heaven,ENTITY_noun
cleanness,General Word,and,FUNC_conjunction
cleanness,Noun,earth,ENTITY_noun
cleanness,General Word,;,PUNCTUATION
cleanness,General Word,but,FUNC_inter
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,since,RANGE_period
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,General Word,have,ASPECT
cleanness,Verb,begun,ACTION_verb
cleanness,General Word,this,FUNC_determiner
cleanness,Noun,speech,ENTITY_noun
cleanness,Verb,do,MODAL
cleanness,General Word,not,FUNC_negation
cleanness,Verb,take,ACTION_verb
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,General Word,ill,MODIFIER
cleanness,General Word,if,FUNC_inter
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,General Word,who,CLAUSE_WhoQ
cleanness,General Word,am,AUX
cleanness,Noun,dust,ENTITY_noun
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,ashes,ENTITY_oov
cleanness,Verb,speak,ACTION_verb
cleanness,General Word,a little,QUANTIFIER
cleanness,General Word,more,QUANTIFIER
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,What,CLAUSE_WhatQ
cleanness,General Word,if,FUNC_inter
cleanness,General Word,five,ENTITY_num
cleanness,General Word,were,AUX
cleanness,Verb,lacking,ACTION_verb
cleanness,General Word,from,FUNC_inner
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,total,ENTITY_noun
cleanness,General Word,of,FUNC_inner
cleanness,General Word,fifty,ENTITY_num
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,rest,ENTITY_noun
cleanness,General Word,were,AUX
cleanness,General Word,righteous,MODIFIER
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,how,CLAUSE_HowQ
cleanness,Verb,does,MODAL
cleanness,General Word,Your,ENTITY_possessive
cleanness,Noun,will,ENTITY_nouny
cleanness,Verb,stand,ACTION_verb
cleanness,General Word,?,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,If,FUNC_inter
cleanness,General Word,five,ENTITY_num
cleanness,General Word,are,AUX
cleanness,Verb,wanting,ACTION_verb
cleanness,General Word,from,FUNC_inner
cleanness,General Word,fifty,ENTITY_num
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,Verb,said,ACTION_verb
cleanness,Person,God,ENTITY_person
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,Verb,shall,MODAL
cleanness,General Word,forget,ENTITY_oov
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,withhold,ACTION_verb
cleanness,General Word,My,ENTITY_possessive
cleanness,Noun,hand,ENTITY_noun
cleanness,General Word,from,FUNC_inner
cleanness,Noun,harming,ENTITY_nouny
cleanness,General Word,one,ENTITY_num
cleanness,Noun,man,ENTITY_nouny
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,And,FUNC_conjunction
cleanness,General Word,what,CLAUSE_WhatQ
cleanness,General Word,if,FUNC_inter
cleanness,General Word,forty,ENTITY_num
cleanness,General Word,were,AUX
cleanness,General Word,noble,ENTITY_oov
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,the,FUNC_determiner
cleanness,Noun,others,ENTITY_nouny
cleanness,General Word,guilty,MODIFIER
cleanness,General Word,:,PUNCTUATION
cleanness,General Word,will,CLAUSE_YesNoQ
cleanness,Pronoun,you,ENTITY_pronoun
cleanness,General Word,directly,MODIFIER
cleanness,Verb,destroy,ACTION_verb
cleanness,General Word,all,QUANTIFIER
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,ordain,ACTION_verb
cleanness,General Word,nothing,FUNC_negation
cleanness,General Word,else,MODIFIER
cleanness,General Word,?,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,No,FUNC_negation
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,if,FUNC_inter
cleanness,General Word,forty,ENTITY_num
cleanness,General Word,were,AUX
cleanness,General Word,to,FUNC_inner
cleanness,Verb,lose,ACTION_verb
cleanness,General Word,their,ENTITY_possessive
cleanness,Noun,right,ENTITY_noun
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,yet,FUNC_inter
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,Verb,would,MODAL
cleanness,Verb,delay,ACTION_verb
cleanness,General Word,for a while,TIME_justtime
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,and,FUNC_conjunction
cleanness,Verb,put,ACTION_verb
cleanness,General Word,aside,MODIFIER
cleanness,General Word,My,ENTITY_possessive
cleanness,Noun,vengeance,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,even,MODIFIER
cleanness,General Word,if,FUNC_inter
cleanness,Pronoun,it,ENTITY_pronoun
cleanness,Verb,should,MODAL
cleanness,Verb,seem,ACTION_verb
cleanness,Noun,repugnant,ENTITY_nouny
cleanness,General Word,to,FUNC_inner
cleanness,General Word,Me,LOCATION
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,Then,FUNC_inter
cleanness,Person,Abraham,ENTITY_person
cleanness,Verb,did,ACTION_verb
cleanness,Noun,obeisance,ENTITY_nouny
cleanness,General Word,to,FUNC_inner
cleanness,General Word,Him,LOCATION
cleanness,General Word,and,FUNC_conjunction
cleanness,General Word,humbly,MODIFIER
cleanness,Verb,thanks,ACTION_verb
cleanness,Pronoun,Him,ENTITY_pronoun
cleanness,General Word,:,PUNCTUATION
cleanness,General Word,',PUNCTUATION
cleanness,General Word,Now,TIME_justtime
cleanness,General Word,may,TIME_month
cleanness,Pronoun,You,ENTITY_pronoun
cleanness,General Word,be,AUX
cleanness,Verb,blessed,ACTION_verb
cleanness,General Word,",",PUNCTUATION
cleanness,Noun,Saviour,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,so guileless,ModifierP
cleanness,General Word,in,RANGE_locality
cleanness,General Word,Your,LOCATION
cleanness,Noun,anger,ENTITY_nouny
cleanness,General Word,!,PUNCTUATION
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,General Word,am,AUX
cleanness,General Word,only,QUANTIFIER
cleanness,General Word,most,QUANTIFIER
cleanness,General Word,evil,MODIFIER
cleanness,Noun,earth,ENTITY_noun
cleanness,General Word,and,FUNC_conjunction
cleanness,Noun,ash,ENTITY_noun
cleanness,General Word,so black,ModifierP
cleanness,General Word,",",PUNCTUATION
cleanness,General Word,to,FUNC_inner
cleanness,Verb,speak,ACTION_verb
cleanness,General Word,with,FUNC_inner
cleanness,General Word,such,MODIFIER
cleanness,General Word,a,FUNC_determiner
cleanness,Noun,Master,ENTITY_noun
cleanness,General Word,as,FUNC_inner
cleanness,Verb,has,ACTION_verb
cleanness,General Word,all,QUANTIFIER
cleanness,Verb,power,ACTION_verb
cleanness,General Word,.,PUNCTUATION
cleanness,General Word,But,FUNC_inter
cleanness,Pronoun,I,ENTITY_pronoun
cleanness,General Word,have,ASPECT
cleanness,Verb,begun,ACTION_verb
cleanness,General Word,[,PUNCTUATION
cleanness,General Word,to,FUNC_inner
cleanness,Verb,speak,ACTION_verb
cleanness,General Word,],PUNCTUATION
cleanness,General Word,with,FUNC_inner
cleanness,General Word,my,ENTITY_possessive
cleanness,Noun,God,ENTITY_nouny
cleanness,General Word,",",PUNCTUATION
